Ticket ID,Description,Comment,Summary,Category,Command,Environment,Model,Defect Creation Time,Tags,Assigned Team,Team Email
TID002351,Web application experiences increased latency under concurrent user load.,Assess the impact of concurrent user load on server performance.,Excessive resource consumption impacting system operations.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,22 January 2024,Low,Performance Team,performance.team@company.com
TID002352,System crashes when handling large data sets due to resource exhaustion.,Assess the impact of concurrent user load on server performance.,Load balancer inefficiency causing service disruptions.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,12 September 2024,Low,Performance Team,performance.team@company.com
TID002353,Memory leaks causing progressive degradation in system performance.,Optimize memory management to prevent excessive resource consumption.,"Memory leak detected, causing performance degradation.",Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,31 August 2024,Low,Performance Team,performance.team@company.com
TID002354,Memory leaks causing progressive degradation in system performance.,Monitor system resource allocation and identify potential bottlenecks.,Application experiences high response times.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,19 December 2024,Low,Performance Team,performance.team@company.com
TID002355,Web application experiences increased latency under concurrent user load.,Check network bandwidth and latency issues affecting response times.,"Memory leak detected, causing performance degradation.",Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,11 May 2024,Low,Performance Team,performance.team@company.com
TID002356,High CPU utilization leading to system overheating and slow performance.,Check network bandwidth and latency issues affecting response times.,Load balancer inefficiency causing service disruptions.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,21 August 2024,Low,Performance Team,performance.team@company.com
TID002357,"Database queries take significantly longer than expected, causing delays.",Ensure caching mechanisms are properly implemented for faster load times.,Application experiences high response times.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,18 January 2024,Low,Performance Team,performance.team@company.com
TID002358,"Load balancer fails to distribute traffic efficiently, causing bottlenecks.",Monitor system resource allocation and identify potential bottlenecks.,Disk I/O bottleneck slowing down application processes.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,25 November 2024,Low,Performance Team,performance.team@company.com
TID002359,Memory leaks causing progressive degradation in system performance.,Monitor system resource allocation and identify potential bottlenecks.,Excessive resource consumption impacting system operations.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,20 September 2024,Low,Performance Team,performance.team@company.com
TID002360,"Server experiences high disk I/O, slowing down application response times.",Optimize memory management to prevent excessive resource consumption.,Disk I/O bottleneck slowing down application processes.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,14 July 2024,Low,Performance Team,performance.team@company.com
TID002361,System crashes when handling large data sets due to resource exhaustion.,Upgrade hardware components if system resources are insufficient.,Application experiences high response times.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,24 September 2024,Low,Performance Team,performance.team@company.com
TID002362,Application response time exceeds acceptable limits during peak usage.,Investigate slow query execution and optimize indexes.,Excessive resource consumption impacting system operations.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,17 April 2024,Low,Performance Team,performance.team@company.com
TID002363,"Database queries take significantly longer than expected, causing delays.",Optimize memory management to prevent excessive resource consumption.,Database query execution delays impacting performance.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,03 April 2024,Low,Performance Team,performance.team@company.com
TID002364,Web application experiences increased latency under concurrent user load.,Review recent code changes for potential performance regression.,Load balancer inefficiency causing service disruptions.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,07 October 2024,Low,Performance Team,performance.team@company.com
TID002365,System crashes when handling large data sets due to resource exhaustion.,Assess the impact of concurrent user load on server performance.,Disk I/O bottleneck slowing down application processes.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,14 December 2024,Low,Performance Team,performance.team@company.com
TID002366,Application response time exceeds acceptable limits during peak usage.,Monitor system resource allocation and identify potential bottlenecks.,Database query execution delays impacting performance.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,28 November 2024,Low,Performance Team,performance.team@company.com
TID002367,High CPU utilization leading to system overheating and slow performance.,Implement asynchronous processing to enhance application responsiveness.,"Memory leak detected, causing performance degradation.",Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,12 August 2024,Low,Performance Team,performance.team@company.com
TID002368,High CPU utilization leading to system overheating and slow performance.,Optimize memory management to prevent excessive resource consumption.,Application experiences high response times.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,09 November 2024,Low,Performance Team,performance.team@company.com
TID002369,System crashes when handling large data sets due to resource exhaustion.,Upgrade hardware components if system resources are insufficient.,Application experiences high response times.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,29 January 2024,Low,Performance Team,performance.team@company.com
TID002370,Performance degradation observed after recent software patch deployment.,Ensure caching mechanisms are properly implemented for faster load times.,Software update introduced performance bottlenecks.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,03 January 2025,Low,Performance Team,performance.team@company.com
TID002371,"Load balancer fails to distribute traffic efficiently, causing bottlenecks.",Upgrade hardware components if system resources are insufficient.,Server struggles under concurrent user load.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,07 February 2024,Low,Performance Team,performance.team@company.com
TID002372,High CPU utilization leading to system overheating and slow performance.,Optimize memory management to prevent excessive resource consumption.,Load balancer inefficiency causing service disruptions.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,27 February 2024,Low,Performance Team,performance.team@company.com
TID002373,"Server experiences high disk I/O, slowing down application response times.",Check network bandwidth and latency issues affecting response times.,"Memory leak detected, causing performance degradation.",Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,22 September 2024,Low,Performance Team,performance.team@company.com
TID002374,"Background processes consuming excessive system resources, impacting UI responsiveness.",Optimize memory management to prevent excessive resource consumption.,Database query execution delays impacting performance.,Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,12 October 2024,Low,Performance Team,performance.team@company.com
TID002375,High CPU utilization leading to system overheating and slow performance.,Ensure caching mechanisms are properly implemented for faster load times.,"Memory leak detected, causing performance degradation.",Performance Issue,RUNJOB /LATENCY_CHECK,Testing,Model_A,15 September 2024,Low,Performance Team,performance.team@company.com
